24,2,365.19,316.04,109.38999999999999,58.789999999999964,1,1,1.0
24,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
25,2,346.12,319.12,111.92000000000002,59.85000000000002,1,1,1.0
25,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
26,2,327.04,322.2,114.45999999999998,60.910000000000025,1,1,1.0
26,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
27,2,306.07,325.2,116.61000000000001,62.47000000000003,1,1,1.0
27,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
28,2,285.1,328.2,118.75999999999999,64.04000000000002,1,1,1.0
28,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
29,2,264.12,331.2,120.92000000000002,65.60000000000002,1,1,1.0
29,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
30,2,243.15,334.2,123.07000000000002,67.16000000000003,1,1,1.0
30,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
31,2,222.18,337.2,125.21999999999997,68.72000000000003,1,1,1.0
31,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
32,2,197.67,341.1,129.87000000000003,70.23999999999995,1,1,1.0
32,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
33,2,173.17,345.0,134.51000000000002,71.75,1,1,1.0
33,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
34,2,148.66,348.9,139.16,73.27000000000004,1,1,1.0
34,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
35,2,124.15,352.8,143.80999999999997,74.77999999999997,1,1,1.0
35,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
36,2,99.65,356.7,148.45,76.30000000000001,1,1,1.0
36,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
37,2,72.32,361.6,151.82,77.33999999999997,1,1,1.0
37,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
38,2,45.0,366.5,155.18,78.38,1,1,1.0
38,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
39,2,20.4,371.4,155.82,79.42000000000002,1,1,1.0
39,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
40,2,0.0,376.3,152.26,80.45999999999998,1,1,1.0
40,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
41,2,0.0,379.28,128.3,83.42000000000002,1,1,1.0
41,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
42,2,0.0,387.51,102.52,76.76999999999998,1,1,1.0
42,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
43,2,0.0,395.74,76.75,70.11000000000001,1,1,1.0
43,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
44,2,0.0,403.97,50.98,63.45999999999998,1,1,1.0
44,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
45,2,0.0,412.2,25.2,56.80000000000001,1,1,1.0
45,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
46,3,208.3,247.79,96.49000000000001,44.84,1,1,1.0
47,3,208.28,247.97,96.47999999999999,44.83000000000001,1,1,1.0
48,3,208.25,248.14,96.49000000000001,44.84000000000003,1,1,1.0
49,3,208.23,248.32,96.47999999999999,44.829999999999984,1,1,1.0
50,3,208.2,248.49,96.49000000000001,44.839999999999975,1,1,1.0
50,4,954.21,230.7,5.789999999999964,18.900000000000006,1,1,1.0
51,3,208.18,248.67,96.48000000000002,44.83000000000001,1,1,1.0
51,4,948.8,227.0,11.200000000000045,52.0,1,1,1.0
52,3,208.15,248.84,96.48999999999998,44.84,1,1,1.0
52,4,944.5,226.38,15.5,55.22000000000003,1,1,1.0
53,3,208.13,249.02,96.48000000000002,44.83000000000001,1,1,1.0
53,4,940.2,225.76,19.799999999999955,58.44,1,1,1.0
54,3,208.1,249.19,96.48999999999998,44.839999999999975,1,1,1.0
54,4,935.9,225.14,24.100000000000023,61.660000000000025,1,1,1.0
55,3,208.08,249.37,96.47999999999999,44.829999999999984,1,1,1.0
55,4,931.6,224.52,28.399999999999977,64.87999999999997,1,1,1.0
56,3,208.05,249.54,96.49000000000001,44.83000000000001,1,1,1.0
56,4,927.3,223.9,32.700000000000045,68.1,1,1,1.0
57,3,208.03,249.72,96.47999999999999,44.83000000000001,1,1,1.0
57,4,922.16,223.9,37.84000000000003,69.53999999999999,1,1,1.0
58,3,208.0,249.89,96.49000000000001,44.83000000000004,1,1,1.0
58,4,917.02,223.9,42.98000000000002,70.97999999999999,1,1,1.0
59,3,207.98,250.06,96.47999999999999,44.839999999999975,1,1,1.0
59,4,911.88,223.9,48.120000000000005,72.41999999999999,1,1,1.0
60,3,207.95,250.24,96.49000000000001,44.829999999999984,1,1,1.0
60,4,906.74,223.9,53.25999999999999,73.85999999999999,1,1,1.0
61,3,207.93,250.41,96.48000000000002,44.84,1,1,1.0
61,4,901.6,223.9,58.39999999999998,75.29999999999998,1,1,1.0
62,3,207.9,250.58,96.48999999999998,44.83000000000001,1,1,1.0
62,4,895.42,223.94,64.58000000000004,76.30000000000001,1,1,1.0
63,3,207.88,250.75,96.48000000000002,44.829999999999984,1,1,1.0
63,4,889.24,223.98,70.75999999999999,77.29999999999998,1,1,1.0
64,3,207.85,250.91,96.48999999999998,44.84,1,1,1.0
64,4,883.06,224.02,76.94000000000005,78.29999999999998,1,1,1.0
65,3,207.83,251.08,96.47999999999999,44.83000000000001,1,1,1.0
65,4,876.88,224.06,83.12,79.30000000000001,1,1,1.0
66,3,207.8,251.25,96.49000000000001,44.829999999999984,1,1,1.0
66,4,870.7,224.1,89.29999999999995,80.29999999999998,1,1,1.0
67,3,207.78,251.41,96.47999999999999,44.84,1,1,1.0
67,4,864.52,224.44,95.48000000000002,81.94,1,1,1.0
68,3,207.75,251.58,96.49000000000001,44.83000000000001,1,1,1.0
68,4,858.34,224.78,101.65999999999997,83.58000000000001,1,1,1.0
69,3,207.73,251.74,96.47999999999999,44.839999999999975,1,1,1.0
69,4,852.16,225.12,107.84000000000003,85.21999999999997,1,1,1.0
69,5,854.27,243.26,16.07000000000005,40.19,1,1,1.0
70,3,207.7,251.91,96.49000000000001,44.83000000000001,1,1,1.0
70,4,845.98,225.46,114.01999999999998,86.85999999999999,1,1,1.0
70,5,847.7,244.22,16.069999999999936,40.20000000000002,1,1,1.0
71,3,207.68,252.08,96.48000000000002,44.83000000000001,1,1,1.0
71,4,839.8,225.8,120.20000000000005,88.5,1,1,1.0
71,5,841.13,245.19,16.07000000000005,40.19,1,1,1.0
72,3,207.65,252.24,96.48999999999998,44.839999999999975,1,1,1.0
72,4,831.3,226.88,128.70000000000005,89.42000000000002,1,1,1.0
72,5,832.32,246.39,17.299999999999955,40.19,1,1,1.0
73,3,207.63,252.41,96.48000000000002,44.83000000000001,1,1,1.0
73,4,822.8,227.96,137.20000000000005,90.34,1,1,1.0
73,5,823.5,247.59,18.539999999999964,40.18999999999997,1,1,1.0
74,3,207.6,252.58,96.48999999999998,44.83000000000001,1,1,1.0
74,4,814.3,229.04,145.70000000000005,91.26000000000002,1,1,1.0
74,5,814.69,248.78,19.769999999999982,40.20000000000002,1,1,1.0
75,3,207.58,252.74,96.47999999999999,44.839999999999975,1,1,1.0
75,4,805.8,230.12,154.20000000000005,92.18,1,1,1.0
75,5,805.88,249.98,21.0,40.20000000000002,1,1,1.0
76,3,207.55,252.91,96.49000000000001,44.83000000000001,1,1,1.0
76,4,797.3,231.2,162.70000000000005,93.10000000000002,1,1,1.0
76,5,797.07,251.18,22.229999999999905,40.19999999999999,1,1,1.0
77,3,207.55,252.91,96.45999999999998,44.83000000000001,1,1,1.0
77,4,791.58,232.12,168.41999999999996,94.15999999999997,1,1,1.0
77,5,787.99,251.8,22.850000000000023,40.19,1,1,1.0
78,3,207.55,252.91,96.43,44.83000000000001,1,1,1.0
78,4,785.86,233.04,174.14,95.22,1,1,1.0
78,5,778.92,252.42,23.450000000000045,40.190000000000026,1,1,1.0
79,3,207.55,252.91,96.40999999999997,44.83000000000001,1,1,1.0
79,4,780.14,233.96,173.69000000000005,96.28,1,1,1.0
79,5,769.85,253.03,24.059999999999945,40.20000000000002,1,1,1.0
79,6,946.16,235.97,13.840000000000032,31.47999999999999,1,1,1.0
80,3,207.55,252.91,96.38,44.83000000000001,1,1,1.0
80,4,774.42,234.88,173.25,97.34000000000003,1,1,1.0
80,5,760.77,253.65,24.670000000000073,40.20000000000002,1,1,1.0
80,6,941.2,236.78,14.349999999999909,31.47999999999999,1,1,1.0
81,3,207.55,252.91,96.34999999999997,44.83000000000001,1,1,1.0
81,4,768.7,235.8,172.79999999999995,98.39999999999998,1,1,1.0
81,5,751.7,254.27,25.279999999999973,40.20000000000002,1,1,1.0
81,6,936.24,237.58,14.860000000000014,31.48999999999998,1,1,1.0
82,3,207.55,252.91,96.32,44.83000000000001,1,1,1.0
82,4,759.84,236.5,176.01,99.48000000000002,1,1,1.0
82,5,740.64,255.62,29.41999999999996,38.76999999999998,1,1,1.0
82,6,925.05,238.02,20.110000000000014,32.34,1,1,1.0
83,3,207.55,252.91,96.30000000000001,44.83000000000001,1,1,1.0
83,4,750.98,237.2,179.23000000000002,100.56,1,1,1.0
83,5,729.58,256.96,33.569999999999936,37.360000000000014,1,1,1.0
83,6,913.85,238.45,25.370000000000005,33.19,1,1,1.0
84,3,207.55,252.91,96.26999999999998,44.83000000000001,1,1,1.0
84,4,742.12,237.9,182.43999999999994,101.64000000000001,1,1,1.0
84,5,718.52,258.31,37.710000000000036,35.94,1,1,1.0
84,6,902.66,238.88,30.620000000000005,34.05000000000001,1,1,1.0
85,3,207.55,252.91,96.24000000000001,44.83000000000001,1,1,1.0
85,4,733.26,238.6,185.65999999999997,102.72,1,1,1.0
85,5,707.46,259.65,41.860000000000014,34.52000000000004,1,1,1.0
85,6,891.47,239.31,35.870000000000005,34.89999999999998,1,1,1.0
86,3,207.55,252.91,96.20999999999998,44.83000000000001,1,1,1.0
86,4,724.4,239.3,188.87,103.80000000000001,1,1,1.0
86,5,696.4,261.0,46.00999999999999,33.10000000000002,1,1,1.0
86,6,880.28,239.74,41.120000000000005,35.75999999999999,1,1,1.0
87,3,207.55,252.91,96.19,44.83000000000001,1,1,1.0
87,4,714.48,240.5,192.30999999999995,105.38,1,1,1.0
87,5,685.15,261.78,50.79000000000008,33.76000000000005,1,1,1.0
87,6,871.56,240.59,43.63000000000011,35.76000000000002,1,1,1.0
88,3,207.55,252.91,96.15999999999997,44.83000000000001,1,1,1.0
88,4,704.56,241.7,195.75,106.96000000000004,1,1,1.0
88,5,673.89,262.56,55.59000000000003,34.420000000000016,1,1,1.0
88,6,862.83,241.44,46.14999999999998,35.75999999999999,1,1,1.0
89,3,207.55,252.91,96.13,44.83000000000001,1,1,1.0
89,4,694.64,242.9,199.18000000000006,108.53999999999999,1,1,1.0
89,5,662.64,263.34,60.379999999999995,35.08000000000004,1,1,1.0
89,6,854.11,242.29,48.65999999999997,35.76000000000002,1,1,1.0
90,3,207.55,252.91,96.09999999999997,44.83000000000001,1,1,1.0
90,4,684.72,244.1,202.62,110.12000000000003,1,1,1.0
90,5,651.38,264.12,65.17999999999995,35.74000000000001,1,1,1.0
90,6,845.39,243.14,51.16999999999996,35.75999999999999,1,1,1.0
91,3,207.55,252.91,96.07999999999998,44.83000000000001,1,1,1.0
91,4,674.8,245.3,206.05000000000007,111.69999999999999,1,1,1.0
91,5,640.13,264.9,69.97000000000003,36.400000000000034,1,1,1.0
91,6,836.67,243.99,53.680000000000064,35.75999999999999,1,1,1.0
92,3,207.55,252.91,96.05000000000001,44.83000000000001,1,1,1.0
92,4,663.8,246.1,209.5,112.82000000000002,1,1,1.0
92,5,627.65,265.08,72.79000000000008,36.400000000000034,1,1,1.0
92,6,828.8,244.53,53.680000000000064,34.45000000000002,1,1,1.0
93,3,207.55,252.91,96.01999999999998,44.83000000000001,1,1,1.0
93,4,652.8,246.9,212.95000000000005,113.93999999999997,1,1,1.0
93,5,615.18,265.26,75.60000000000002,36.400000000000034,1,1,1.0
93,6,820.93,245.06,53.680000000000064,33.14999999999998,1,1,1.0
94,3,207.55,252.91,95.99000000000001,44.83000000000001,1,1,1.0
94,4,641.8,247.7,216.4000000000001,115.06,1,1,1.0
94,5,602.7,265.44,78.41999999999996,36.39999999999998,1,1,1.0
94,6,813.06,245.6,53.67000000000007,31.840000000000003,1,1,1.0
95,3,207.55,252.91,95.96999999999997,44.83000000000001,1,1,1.0
95,4,630.8,248.5,219.85000000000002,116.18,1,1,1.0
95,5,590.22,265.62,81.24000000000001,36.39999999999998,1,1,1.0
95,6,805.19,246.14,53.66999999999996,30.53000000000003,1,1,1.0
96,3,207.55,252.91,95.94,44.83000000000001,1,1,1.0
96,4,619.8,249.3,223.30000000000007,117.30000000000001,1,1,1.0
96,5,577.75,265.79,84.04999999999995,36.39999999999998,1,1,1.0
96,6,797.32,246.67,53.66999999999996,29.22999999999999,1,1,1.0
97,3,207.55,252.91,95.90999999999997,44.83000000000001,1,1,1.0
97,4,604.86,250.56,230.81999999999994,119.96999999999997,1,1,1.0
97,5,564.51,266.3,87.04999999999995,36.789999999999964,1,1,1.0
97,6,785.34,246.94,56.39999999999998,29.230000000000018,1,1,1.0
98,3,207.55,252.91,95.88,44.83000000000001,1,1,1.0
98,4,589.92,251.82,238.34000000000003,122.65000000000003,1,1,1.0
98,5,551.27,266.8,90.05000000000007,37.18000000000001,1,1,1.0
98,6,773.35,247.21,59.139999999999986,29.22999999999999,1,1,1.0
99,3,207.55,252.91,95.86000000000001,44.83000000000001,1,1,1.0
99,4,574.99,253.08,245.85000000000002,125.31999999999996,1,1,1.0
99,5,538.04,267.3,93.04000000000008,37.579999999999984,1,1,1.0
99,6,761.37,247.48,61.870000000000005,29.22999999999999,1,1,1.0
100,3,207.55,252.91,95.82999999999998,44.83000000000001,1,1,1.0
100,4,560.05,254.33,253.37,128.00999999999996,1,1,1.0
100,5,524.8,267.8,96.04000000000008,37.96999999999997,1,1,1.0
100,6,749.38,247.75,64.61000000000001,29.220000000000027,1,1,1.0
101,3,207.55,252.91,95.80000000000001,44.83000000000001,1,1,1.0
101,4,545.12,255.59,260.88,130.67999999999998,1,1,1.0
101,5,511.56,268.3,99.04000000000002,38.370000000000005,1,1,1.0
101,6,737.4,248.01,67.34000000000003,29.230000000000018,1,1,1.0
102,3,207.55,252.91,95.76999999999998,44.83000000000001,1,1,1.0
102,4,530.89,257.45,266.47,132.35000000000002,1,1,1.0
102,5,497.49,268.77,98.21000000000004,38.360000000000014,1,1,1.0
102,6,725.85,248.8,69.17999999999995,29.22999999999996,1,1,1.0
102,7,955.08,223.9,4.919999999999959,19.19999999999999,1,1,1.0
103,3,207.55,252.91,95.75,44.83000000000001,1,1,1.0
103,4,516.66,259.32,272.06000000000006,134.0,1,1,1.0
103,5,483.42,269.23,97.37999999999994,38.370000000000005,1,1,1.0
103,6,714.3,249.59,71.0200000000001,29.22999999999999,1,1,1.0
103,7,951.36,225.2,8.639999999999986,33.400000000000034,1,1,1.0
104,3,207.55,252.91,95.71999999999997,44.83000000000001,1,1,1.0
104,4,502.43,261.18,277.65000000000003,135.67000000000002,1,1,1.0
104,5,469.34,269.7,96.56,38.360000000000014,1,1,1.0
104,6,702.76,250.37,72.85000000000002,29.230000000000018,1,1,1.0
104,7,947.64,228.1,12.360000000000014,37.20000000000002,1,1,1.0
105,3,207.55,252.91,95.69,44.83000000000001,1,1,1.0
105,4,488.2,263.04,283.24000000000007,137.32999999999998,1,1,1.0
105,5,455.27,270.16,95.73000000000002,38.36999999999995,1,1,1.0
105,6,691.21,251.16,74.69999999999993,29.22999999999999,1,1,1.0
105,7,943.92,224.6,16.08000000000004,42.00000000000003,1,1,1.0
106,3,207.55,252.91,95.65999999999997,44.83000000000001,1,1,1.0
106,4,473.97,264.9,288.8299999999999,139.0,1,1,1.0
106,5,441.2,270.63,94.90000000000003,38.360000000000014,1,1,1.0
106,6,679.66,251.95,76.54000000000008,29.230000000000018,1,1,1.0
106,7,940.2,212.4,19.799999999999955,55.49999999999997,1,1,1.0
107,3,207.55,252.91,95.63999999999999,44.83000000000001,1,1,1.0
107,4,457.9,266.24,294.72,142.64999999999998,1,1,1.0
107,5,427.43,271.59,98.19999999999999,38.370000000000005,1,1,1.0
107,6,664.93,252.76,80.53000000000009,29.230000000000018,1,1,1.0
107,7,935.86,212.4,24.139999999999986,55.49999999999997,1,1,1.0
108,3,207.55,252.91,95.61000000000001,44.83000000000001,1,1,1.0
108,4,441.82,267.58,300.62000000000006,146.3,1,1,1.0
108,5,413.65,272.55,101.5,38.370000000000005,1,1,1.0
108,6,650.2,253.58,84.51999999999998,29.22999999999999,1,1,1.0
108,7,931.52,212.4,28.480000000000018,55.49999999999997,1,1,1.0
109,3,207.55,252.91,95.57999999999998,44.83000000000001,1,1,1.0
109,4,425.75,268.92,306.51,149.95,1,1,1.0
109,5,399.88,273.51,104.80000000000001,38.370000000000005,1,1,1.0
109,6,635.47,254.39,88.50999999999999,29.230000000000018,1,1,1.0
109,7,927.18,212.4,32.82000000000005,55.49999999999997,1,1,1.0
110,3,207.55,252.91,95.55000000000001,44.83000000000001,1,1,1.0
110,4,409.67,270.26,312.41,153.60000000000002,1,1,1.0
110,5,386.11,274.47,108.08999999999997,38.36999999999995,1,1,1.0
110,6,620.74,255.21,92.5,29.22999999999999,1,1,1.0
110,7,922.84,212.4,37.15999999999997,55.49999999999997,1,1,1.0
111,3,207.55,252.91,95.52999999999997,44.83000000000001,1,1,1.0
111,4,393.6,271.6,318.29999999999995,157.25,1,1,1.0
111,5,372.34,275.43,108.06,38.370000000000005,1,1,1.0
111,6,606.01,256.03,96.49000000000001,29.220000000000027,1,1,1.0
111,7,918.5,212.4,41.5,55.49999999999997,1,1,1.0
112,3,207.55,252.91,95.5,44.83000000000001,1,1,1.0
112,4,375.02,272.66,326.26,160.33999999999997,1,1,1.0
112,5,357.55,276.43,108.84999999999997,38.370000000000005,1,1,1.0
112,6,592.55,256.48,97.62,29.879999999999995,1,1,1.0
112,7,913.92,212.91,46.08000000000004,55.81000000000003,1,1,1.0
113,3,207.55,252.91,95.46999999999997,44.83000000000001,1,1,1.0
113,4,356.44,273.72,334.21999999999997,163.42999999999995,1,1,1.0
113,5,342.76,277.43,109.63999999999999,38.370000000000005,1,1,1.0
113,6,579.1,256.92,98.73000000000002,30.55000000000001,1,1,1.0
113,7,909.34,213.42,50.65999999999997,56.12000000000003,1,1,1.0
114,3,207.55,252.91,95.44,44.83000000000001,1,1,1.0
114,4,337.86,274.78,342.17999999999995,166.51000000000005,1,1,1.0
114,5,327.97,278.43,110.42999999999995,38.370000000000005,1,1,1.0
114,6,565.65,257.37,99.85000000000002,31.20999999999998,1,1,1.0
114,7,904.76,213.93,55.24000000000001,56.43000000000001,1,1,1.0
115,3,207.55,252.91,95.42000000000002,44.83000000000001,1,1,1.0
115,4,319.28,275.84,350.14,169.60000000000002,1,1,1.0
115,5,313.17,279.43,111.22999999999996,38.370000000000005,1,1,1.0
115,6,552.2,257.82,100.96999999999991,31.870000000000005,1,1,1.0
115,7,900.18,214.43,59.82000000000005,56.75,1,1,1.0
116,3,207.55,252.91,95.38999999999999,44.83000000000001,1,1,1.0
116,4,300.7,276.9,358.09999999999997,172.69,1,1,1.0
116,5,298.38,280.43,112.01999999999998,38.370000000000005,1,1,1.0
116,6,550.4,258.28,90.43000000000006,32.52000000000004,1,1,1.0
116,7,895.6,214.94,64.39999999999998,57.06,1,1,1.0
117,3,207.55,252.91,95.36000000000001,44.83000000000001,1,1,1.0
117,4,279.81,279.6,367.13000000000005,176.95,1,1,1.0
117,5,282.39,281.48,113.81,39.120000000000005,1,1,1.0
117,6,531.27,259.28,96.22000000000003,34.01000000000005,1,1,1.0
117,7,890.91,215.35,69.09000000000003,57.940000000000026,1,1,1.0
118,3,207.55,252.91,95.32999999999998,44.83000000000001,1,1,1.0
118,4,258.91,282.3,376.17,181.21999999999997,1,1,1.0
118,5,266.39,282.54,115.61000000000001,39.85999999999996,1,1,1.0
118,6,512.13,260.29,102.00999999999999,35.48999999999995,1,1,1.0
118,7,886.23,215.77,73.76999999999998,58.79999999999998,1,1,1.0
119,3,207.55,252.91,95.31,44.83000000000001,1,1,1.0
119,4,238.01,285.0,385.21000000000004,185.49,1,1,1.0
119,5,250.4,283.59,117.4,40.60000000000002,1,1,1.0
119,6,493.0,261.29,107.78999999999996,36.97999999999996,1,1,1.0
119,7,881.54,216.18,78.46000000000004,59.68000000000001,1,1,1.0
120,3,207.55,252.91,95.27999999999997,44.83000000000001,1,1,1.0
120,4,217.12,287.7,394.24,189.75,1,1,1.0
120,5,234.4,284.65,119.20000000000002,41.34000000000003,1,1,1.0
120,6,478.36,262.3,109.09000000000003,38.45999999999998,1,1,1.0
120,7,876.86,216.59,76.93999999999994,60.54999999999998,1,1,1.0
121,3,207.55,252.91,95.25,44.83000000000001,1,1,1.0
121,4,196.22,290.4,403.28,194.02000000000004,1,1,1.0
121,5,218.41,285.7,120.98999999999998,42.09000000000003,1,1,1.0
121,6,463.72,263.3,110.38,39.94,1,1,1.0
121,7,872.17,217.0,78.73000000000002,61.43000000000001,1,1,1.0
122,3,207.55,252.91,95.32999999999998,44.630000000000024,1,1,1.0
122,4,169.99,292.8,416.27,198.83999999999997,1,1,1.0
122,5,201.26,286.72,121.75999999999999,42.60999999999996,1,1,1.0
122,6,448.82,264.01,111.66000000000003,40.59000000000003,1,1,1.0
122,7,865.78,217.35,80.39999999999998,61.41999999999999,1,1,1.0
123,3,207.55,252.91,95.40999999999997,44.42999999999998,1,1,1.0
123,4,143.76,295.2,429.26,203.67000000000002,1,1,1.0
123,5,184.1,287.74,122.53999999999999,43.139999999999986,1,1,1.0
123,6,433.92,264.72,112.94999999999999,41.22999999999996,1,1,1.0
123,7,859.38,217.7,82.08000000000004,61.420000000000016,1,1,1.0
124,3,207.55,252.91,95.49000000000001,44.22,1,1,1.0
124,4,117.53,297.6,442.25,208.48999999999995,1,1,1.0
124,5,166.95,288.76,123.31,43.660000000000025,1,1,1.0
124,6,419.01,265.42,114.24000000000001,41.879999999999995,1,1,1.0
124,7,852.99,218.04,83.75,61.430000000000035,1,1,1.0
125,3,207.55,252.91,95.57,44.02000000000001,1,1,1.0
125,4,91.3,300.0,455.23999999999995,213.30999999999995,1,1,1.0
125,5,149.8,289.78,124.07999999999998,44.18000000000001,1,1,1.0
125,6,404.11,266.13,115.52999999999997,42.51999999999998,1,1,1.0
125,7,846.59,218.39,85.42999999999995,61.43000000000001,1,1,1.0
126,3,207.55,252.91,95.64999999999998,43.82000000000002,1,1,1.0
126,4,65.07,302.4,468.22999999999996,218.14,1,1,1.0
126,5,132.65,290.8,124.85,44.69999999999999,1,1,1.0
126,6,389.21,266.84,116.81,43.160000000000025,1,1,1.0
126,7,840.2,218.74,87.09999999999991,61.43000000000001,1,1,1.0
127,3,207.55,252.91,95.72999999999996,43.619999999999976,1,1,1.0
127,4,52.06,305.0,465.99999999999994,219.33000000000004,1,1,1.0
127,5,114.14,292.29,126.92999999999999,45.289999999999964,1,1,1.0
127,6,374.72,267.51,117.47999999999996,44.28000000000003,1,1,1.0
127,7,833.77,219.05,88.38999999999999,61.75999999999999,1,1,1.0
128,3,207.55,252.91,95.81,43.41,1,1,1.0
128,4,39.04,307.6,463.78,220.51999999999998,1,1,1.0
128,5,95.64,293.78,129.0,45.88000000000005,1,1,1.0
128,6,360.22,268.18,118.14999999999998,45.389999999999986,1,1,1.0
128,7,827.34,219.36,89.67999999999995,62.089999999999975,1,1,1.0
129,3,207.55,252.91,95.88999999999999,43.21000000000001,1,1,1.0
129,4,26.03,310.2,461.54999999999995,221.70999999999998,1,1,1.0
129,5,77.13,295.27,131.08,46.47000000000003,1,1,1.0
129,6,345.73,268.86,118.82,46.5,1,1,1.0
129,7,820.91,219.68,90.97000000000003,62.40999999999997,1,1,1.0
130,3,207.55,252.91,95.96999999999997,43.01000000000002,1,1,1.0
130,4,13.01,312.8,459.33,222.90000000000003,1,1,1.0
130,5,58.62,296.76,133.16,47.06999999999999,1,1,1.0
